Days for shipping (real),Days for shipment (scheduled),Delivery Status,Customer Segment,Latitude,Longitude,Order City,order date (DateOrders),Order Item Id,Order Item Quantity,Order State,shipping date (DateOrders),Shipping Mode,User ID,Admin Recomended Slots/Previous Optimized Delivered Slots,Parcel Delivered in This Slot,Machine Prediction
5,4,Shipping canceled,Home Office,18.26007271,-66.37057495,Imphal,10/26/2015 4:50,50997,4,Manipur,10/31/2015 4:50,Standard Class,1266,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
5,4,Shipping canceled,Home Office,18.26007271,-66.37057495,Imphal,10/26/2015 4:50,50994,4,Manipur,10/31/2015 4:50,Standard Class,1266,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
5,4,Shipping canceled,Home Office,18.26007271,-66.37057495,Imphal,10/26/2015 4:50,50998,5,Manipur,10/31/2015 4:50,Standard Class,1266,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
5,4,Shipping canceled,Home Office,18.26007271,-66.37057495,Imphal,10/26/2015 4:50,50996,1,Manipur,10/31/2015 4:50,Standard Class,1266,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Home Office,33.75128937,-117.8674774,Amritsar,11/13/2015 20:55,54310,5,Punyab,11/17/2015 20:55,Standard Class,1269,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Home Office,33.75128937,-117.8674774,Amritsar,11/13/2015 20:55,54309,1,Punyab,11/17/2015 20:55,Standard Class,1269,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
4,4,Shipping on time,Home Office,33.75128937,-117.8674774,Amritsar,11/13/2015 20:55,54307,1,Punyab,11/17/2015 20:55,Standard Class,1269,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Home Office,33.75128937,-117.8674774,Amritsar,11/13/2015 20:55,54308,1,Punyab,11/17/2015 20:55,Standard Class,1269,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Home Office,42.52750397,-89.07718658,Pune,9/11/2015 16:01,53578,1,Maharashtra,11/11/2015 16:01,First Class,1277,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Home Office,42.52750397,-89.07718658,Pune,9/11/2015 16:01,53577,1,Maharashtra,11/11/2015 16:01,First Class,1277,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2,1,Late delivery,Home Office,42.52750397,-89.07718658,Pune,9/11/2015 16:01,53576,1,Maharashtra,11/11/2015 16:01,First Class,1277,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Home Office,42.52750397,-89.07718658,Pune,9/11/2015 16:01,53575,1,Maharashtra,11/11/2015 16:01,First Class,1277,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Consumer,33.91221619,-118.3525696,Kollam,10/11/2015 22:09,53760,4,Kerala,12/11/2015 22:09,Second Class,1283,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Consumer,33.91221619,-118.3525696,Kollam,10/11/2015 22:09,53761,1,Kerala,12/11/2015 22:09,Second Class,1283,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,33.81034088,-117.9689102,Jaipur,10/27/2015 16:13,51272,1,Rajastan,2/11/2015 16:13,Standard Class,1301,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
6,4,Late delivery,Consumer,33.81034088,-117.9689102,Jaipur,10/27/2015 16:13,51268,1,Rajastan,2/11/2015 16:13,Standard Class,1301,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
6,4,Late delivery,Consumer,33.81034088,-117.9689102,Jaipur,10/27/2015 16:13,51271,1,Rajastan,2/11/2015 16:13,Standard Class,1301,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,33.81034088,-117.9689102,Jaipur,10/27/2015 16:13,51269,1,Rajastan,2/11/2015 16:13,Standard Class,1301,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,33.81034088,-117.9689102,Jaipur,10/27/2015 16:13,51270,4,Rajastan,2/11/2015 16:13,Standard Class,1301,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,2,Late delivery,Corporate,18.24757958,-66.37062073,Mumbai,12/30/2015 1:46,62308,1,Maharashtra,3/1/2016 1:46,Second Class,1346,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,2,Late delivery,Corporate,18.24757958,-66.37062073,Mumbai,12/30/2015 1:46,62309,2,Maharashtra,3/1/2016 1:46,Second Class,1346,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,2,Late delivery,Corporate,18.24757958,-66.37062073,Mumbai,12/30/2015 1:46,62310,3,Maharashtra,3/1/2016 1:46,Second Class,1346,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Home Office,37.79023361,-122.4237061,Vijayawada,12/12/2015 16:30,59243,1,Andhra Pradesh,12/15/2015 16:30,Standard Class,1361,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Home Office,37.79023361,-122.4237061,Vijayawada,12/12/2015 16:30,59245,1,Andhra Pradesh,12/15/2015 16:30,Standard Class,1361,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Home Office,37.79023361,-122.4237061,Vijayawada,12/12/2015 16:30,59242,1,Andhra Pradesh,12/15/2015 16:30,Standard Class,1361,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Home Office,37.79023361,-122.4237061,Vijayawada,12/12/2015 16:30,59244,3,Andhra Pradesh,12/15/2015 16:30,Standard Class,1361,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Home Office,18.29496765,-66.37050629,Gaya,1/29/2016 6:37,67490,5,Bihar,1/2/2016 6:37,Standard Class,1362,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Home Office,18.29496765,-66.37050629,Gaya,1/29/2016 6:37,67489,1,Bihar,1/2/2016 6:37,Standard Class,1362,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Home Office,18.29496765,-66.37050629,Gaya,1/29/2016 6:37,67491,5,Bihar,1/2/2016 6:37,Standard Class,1362,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.2939949,-66.37059784,Amravati,1/11/2015 9:02,52106,4,Maharashtra,4/11/2015 9:02,Standard Class,1371,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.2939949,-66.37059784,Amravati,1/11/2015 9:02,52107,1,Maharashtra,4/11/2015 9:02,Standard Class,1371,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Consumer,38.31266785,-120.2777634,Malegaon,2/26/2016 4:08,72198,1,Maharashtra,1/3/2016 4:08,Standard Class,1381,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Consumer,38.31266785,-120.2777634,Malegaon,2/26/2016 4:08,72197,1,Maharashtra,1/3/2016 4:08,Standard Class,1381,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Consumer,33.58987427,-112.1163712,Kanpur,10/30/2015 11:08,51776,5,Uttar Pradesh,1/11/2015 11:08,Second Class,1390,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Consumer,33.58987427,-112.1163712,Kanpur,10/30/2015 11:08,51777,1,Uttar Pradesh,1/11/2015 11:08,Second Class,1390,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,36.19946671,-115.1088638,Bhavnagar,10/12/2015 12:18,58862,2,Guyarat,12/14/2015 12:18,Standard Class,1394,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,36.19946671,-115.1088638,Bhavnagar,10/12/2015 12:18,58861,5,Guyarat,12/14/2015 12:18,Standard Class,1394,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,36.19946671,-115.1088638,Bhavnagar,10/12/2015 12:18,58860,1,Guyarat,12/14/2015 12:18,Standard Class,1394,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,18.28249359,-66.37057495,Gorakhpur,3/14/2016 22:09,75170,1,Haryana,3/19/2016 22:09,Standard Class,1396,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,18.28249359,-66.37057495,Gorakhpur,3/14/2016 22:09,75168,1,Haryana,3/19/2016 22:09,Standard Class,1396,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,18.28249359,-66.37057495,Gorakhpur,3/14/2016 22:09,75169,1,Haryana,3/19/2016 22:09,Standard Class,1396,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Consumer,33.41001129,-111.7717972,Ludhiana,12/2/2016 3:27,69824,2,Punyab,2/14/2016 3:27,First Class,1424,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Consumer,33.41001129,-111.7717972,Ludhiana,12/2/2016 3:27,69823,1,Punyab,2/14/2016 3:27,First Class,1424,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Home Office,39.92448425,-75.1757431,Coimbatore,11/1/2016 19:37,64480,1,Tamil Nadu,1/13/2016 19:37,Second Class,1430,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2,2,Shipping on time,Home Office,39.92448425,-75.1757431,Coimbatore,11/1/2016 19:37,64479,1,Tamil Nadu,1/13/2016 19:37,Second Class,1430,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Home Office,39.92448425,-75.1757431,Coimbatore,11/1/2016 19:37,64478,1,Tamil Nadu,1/13/2016 19:37,Second Class,1430,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,2,Shipping on time,Home Office,39.92448425,-75.1757431,Coimbatore,11/1/2016 19:37,64477,1,Tamil Nadu,1/13/2016 19:37,Second Class,1430,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
2,2,Shipping on time,Home Office,39.92448425,-75.1757431,Coimbatore,11/1/2016 19:37,64481,3,Tamil Nadu,1/13/2016 19:37,Second Class,1430,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
3,4,Advance shipping,Home Office,18.23859215,-66.37052155,Bhopal,2/29/2016 0:06,72679,2,Madhya Pradesh,3/3/2016 0:06,Standard Class,1432,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
3,4,Advance shipping,Home Office,18.23859215,-66.37052155,Bhopal,2/29/2016 0:06,72681,1,Madhya Pradesh,3/3/2016 0:06,Standard Class,1432,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Home Office,18.23859215,-66.37052155,Bhopal,2/29/2016 0:06,72677,4,Madhya Pradesh,3/3/2016 0:06,Standard Class,1432,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Home Office,18.23859215,-66.37052155,Bhopal,2/29/2016 0:06,72678,4,Madhya Pradesh,3/3/2016 0:06,Standard Class,1432,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
3,4,Advance shipping,Home Office,18.23859215,-66.37052155,Bhopal,2/29/2016 0:06,72680,1,Madhya Pradesh,3/3/2016 0:06,Standard Class,1432,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
2,1,Late delivery,Home Office,38.25131607,-122.0456543,Ajmer,3/12/2015 19:08,57767,2,Rajastan,5/12/2015 19:08,First Class,1433,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
6,4,Late delivery,Home Office,38.25131607,-122.0456543,Mumbai,9/12/2015 14:14,58729,1,Maharashtra,12/15/2015 14:14,Standard Class,1433,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
6,4,Late delivery,Home Office,38.25131607,-122.0456543,Mumbai,9/12/2015 14:14,58728,1,Maharashtra,12/15/2015 14:14,Standard Class,1433,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Home Office,38.25131607,-122.0456543,Mumbai,9/12/2015 14:14,58727,1,Maharashtra,12/15/2015 14:14,Standard Class,1433,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Home Office,38.25131607,-122.0456543,Mumbai,9/12/2015 14:14,58726,1,Maharashtra,12/15/2015 14:14,Standard Class,1433,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Home Office,38.25131607,-122.0456543,Mumbai,9/12/2015 14:14,58725,4,Maharashtra,12/15/2015 14:14,Standard Class,1433,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Home Office,38.25131607,-122.0456543,Ajmer,3/12/2015 19:08,57768,1,Rajastan,5/12/2015 19:08,First Class,1433,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Home Office,38.25131607,-122.0456543,Ajmer,3/12/2015 19:08,57770,2,Rajastan,5/12/2015 19:08,First Class,1433,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Home Office,38.25131607,-122.0456543,Ajmer,3/12/2015 19:08,57769,3,Rajastan,5/12/2015 19:08,First Class,1433,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Consumer,33.64860153,-117.9180069,Bangalore,12/21/2015 5:27,60695,1,Karnataka,12/24/2015 5:27,Standard Class,1471,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,33.64860153,-117.9180069,Bangalore,12/21/2015 5:27,60696,1,Karnataka,12/24/2015 5:27,Standard Class,1471,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Shipping canceled,Consumer,18.29214859,-66.3706131,Lucknow,6/12/2015 0:24,58158,1,Uttar Pradesh,12/12/2015 0:24,Standard Class,1473,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
6,4,Shipping canceled,Consumer,18.29214859,-66.3706131,Lucknow,6/12/2015 0:24,58157,1,Uttar Pradesh,12/12/2015 0:24,Standard Class,1473,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
6,4,Shipping canceled,Consumer,18.29214859,-66.3706131,Lucknow,6/12/2015 0:24,58156,1,Uttar Pradesh,12/12/2015 0:24,Standard Class,1473,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
6,4,Shipping canceled,Consumer,18.29214859,-66.3706131,Lucknow,6/12/2015 0:24,58155,1,Uttar Pradesh,12/12/2015 0:24,Standard Class,1473,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
6,4,Shipping canceled,Consumer,18.29214859,-66.3706131,Lucknow,6/12/2015 0:24,58159,2,Uttar Pradesh,12/12/2015 0:24,Standard Class,1473,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
5,4,Late delivery,Consumer,41.90987396,-87.73109436,Hyderabad,10/30/2015 5:10,51734,5,Telangana,4/11/2015 5:10,Standard Class,1480,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,41.90987396,-87.73109436,Hyderabad,10/30/2015 5:10,51733,5,Telangana,4/11/2015 5:10,Standard Class,1480,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,41.90987396,-87.73109436,Hyderabad,10/30/2015 5:10,51735,1,Telangana,4/11/2015 5:10,Standard Class,1480,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,41.90987396,-87.73109436,Hyderabad,10/30/2015 5:10,51732,1,Telangana,4/11/2015 5:10,Standard Class,1480,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Home Office,40.79858398,-74.4823761,Raipur,4/3/2016 19:22,73499,1,Chhattisgarh,6/3/2016 19:22,Second Class,1485,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,2,Shipping on time,Home Office,40.79858398,-74.4823761,Raipur,4/3/2016 19:22,73500,1,Chhattisgarh,6/3/2016 19:22,Second Class,1485,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,40.73124313,-73.98880768,Durg,11/13/2015 15:19,54265,1,Chhattisgarh,11/16/2015 15:19,Standard Class,1489,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Consumer,40.73124313,-73.98880768,Durg,11/13/2015 15:19,54266,2,Chhattisgarh,11/16/2015 15:19,Standard Class,1489,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,40.73124313,-73.98880768,Durg,11/13/2015 15:19,54264,2,Chhattisgarh,11/16/2015 15:19,Standard Class,1489,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Consumer,34.01502609,-118.10672,Jamshedpur,2/23/2016 22:53,71841,2,Jharkhand,2/25/2016 22:53,Standard Class,1492,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Consumer,34.01502609,-118.10672,Jamshedpur,2/23/2016 22:53,71842,2,Jharkhand,2/25/2016 22:53,Standard Class,1492,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,39.28712082,-76.66523743,Gorakhpur,2/13/2016 15:32,70060,1,Haryana,2/19/2016 15:32,Standard Class,1518,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,39.28712082,-76.66523743,Gorakhpur,2/13/2016 15:32,70061,2,Haryana,2/19/2016 15:32,Standard Class,1518,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,37.82341003,-122.2414322,Delhi,12/29/2015 5:26,62163,4,Delhi,4/1/2016 5:26,Standard Class,1553,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,37.82341003,-122.2414322,Delhi,12/29/2015 5:26,62162,1,Delhi,4/1/2016 5:26,Standard Class,1553,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,37.82341003,-122.2414322,Delhi,12/29/2015 5:26,62161,1,Delhi,4/1/2016 5:26,Standard Class,1553,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Home Office,18.25905418,-66.3705368,Bhatinda,1/11/2015 21:17,52190,1,Punyab,4/11/2015 21:17,Standard Class,1558,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Home Office,18.25905418,-66.3705368,Bhatinda,1/11/2015 21:17,52191,1,Punyab,4/11/2015 21:17,Standard Class,1558,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Home Office,18.25905418,-66.3705368,Bhatinda,1/11/2015 21:17,52188,1,Punyab,4/11/2015 21:17,Standard Class,1558,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Home Office,18.25905418,-66.3705368,Bhatinda,1/11/2015 21:17,52189,4,Punyab,4/11/2015 21:17,Standard Class,1558,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
4,2,Late delivery,Consumer,18.26159096,-66.37058258,Bangalore,12/1/2016 10:20,64559,1,Karnataka,1/16/2016 10:20,Second Class,1560,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,2,Late delivery,Consumer,18.26159096,-66.37058258,Bangalore,12/1/2016 10:20,64558,3,Karnataka,1/16/2016 10:20,Second Class,1560,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Home Office,18.29444695,-66.37054443,Avadi,1/11/2015 2:22,52063,1,Tamil Nadu,5/11/2015 2:22,Standard Class,1577,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Home Office,18.29444695,-66.37054443,Avadi,1/11/2015 2:22,52062,3,Tamil Nadu,5/11/2015 2:22,Standard Class,1577,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Consumer,38.55750656,-90.2736969,Thane,12/22/2015 8:05,60897,1,Maharashtra,12/26/2015 8:05,Standard Class,1581,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Consumer,38.55750656,-90.2736969,Thane,12/22/2015 8:05,60896,1,Maharashtra,12/26/2015 8:05,Standard Class,1581,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,18.21188355,-66.37051392,Nagercoil,2/25/2016 15:10,72104,1,Tamil Nadu,2/27/2016 15:10,Standard Class,1591,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,18.21188355,-66.37051392,Nagercoil,2/25/2016 15:10,72103,1,Tamil Nadu,2/27/2016 15:10,Standard Class,1591,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,18.21188355,-66.37051392,Nagercoil,2/25/2016 15:10,72106,1,Tamil Nadu,2/27/2016 15:10,Standard Class,1591,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,18.21188355,-66.37051392,Nagercoil,2/25/2016 15:10,72105,4,Tamil Nadu,2/27/2016 15:10,Standard Class,1591,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,26.0984993,-80.27095032,Vadodara,12/15/2015 14:13,59776,1,Guyarat,12/17/2015 14:13,Standard Class,1608,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,26.0984993,-80.27095032,Vadodara,12/15/2015 14:13,59777,1,Guyarat,12/17/2015 14:13,Standard Class,1608,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Corporate,33.97483063,-118.1829376,Thanjavur,2/18/2016 12:54,70890,3,Tamil Nadu,2/24/2016 12:54,Standard Class,1640,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Corporate,33.97483063,-118.1829376,Thanjavur,2/18/2016 12:54,70889,5,Tamil Nadu,2/24/2016 12:54,Standard Class,1640,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Corporate,33.97483063,-118.1829376,Thanjavur,2/18/2016 12:54,70888,1,Tamil Nadu,2/24/2016 12:54,Standard Class,1640,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Corporate,33.97483063,-118.1829376,Thanjavur,2/18/2016 12:54,70887,4,Tamil Nadu,2/24/2016 12:54,Standard Class,1640,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,34.0015831,-118.4321518,Meerut,3/15/2016 14:37,75285,4,Uttar Pradesh,3/17/2016 14:37,Standard Class,1658,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,34.0015831,-118.4321518,Meerut,3/15/2016 14:37,75286,4,Uttar Pradesh,3/17/2016 14:37,Standard Class,1658,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2,1,Late delivery,Consumer,18.23469162,-66.37052155,Patiala,1/12/2015 14:14,57381,1,Punyab,3/12/2015 14:14,First Class,1679,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Consumer,18.23469162,-66.37052155,Patiala,1/12/2015 14:14,57380,1,Punyab,3/12/2015 14:14,First Class,1679,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Consumer,18.23469162,-66.37052155,Patiala,1/12/2015 14:14,57379,5,Punyab,3/12/2015 14:14,First Class,1679,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,2,Late delivery,Corporate,40.74287415,-73.89524078,Hyderabad,2/17/2016 19:23,70739,2,Telangana,2/23/2016 19:23,Second Class,1682,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6,2,Late delivery,Corporate,40.74287415,-73.89524078,Hyderabad,2/17/2016 19:23,70740,4,Telangana,2/23/2016 19:23,Second Class,1682,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,32.72062683,-97.06020355,Panihati,1/14/2016 7:31,64875,1,Bengala Occidental,1/17/2016 7:31,Standard Class,1708,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
